filename,category,timestamp,year,method,html_size_kb,extracted_chars,output_file
CG_sub_20230426182903_BZ5ALEFTSPHX.html,CG,sub,sub,FAILED_no_content,693.3359375,0,
CG_sub_20230427222001_FXVOGMEYW7CL.html,CG,sub,sub,FAILED_no_content,686.51953125,0,
CG_sub_20230428050156_3D4FR7P6L6HD.html,CG,sub,sub,FAILED_no_content,686.5693359375,0,
CG_sub_20230505230552_NQ4GIU7JI7H5.html,CG,sub,sub,FAILED_no_content,702.044921875,0,
CG_sub_20230507052850_46S2AKS2P2C4.html,CG,sub,sub,FAILED_no_content,683.6552734375,0,
CG_sub_20230508042952_SMWVN4ZWLLKM.html,CG,sub,sub,FAILED_no_content,686.4423828125,0,
CG_sub_20230508090723_BS5JPKEXUOMG.html,CG,sub,sub,FAILED_no_content,668.728515625,0,
CG_sub_20230508130510_4QWMVIAKOOWW.html,CG,sub,sub,FAILED_no_content,694.703125,0,
CG_sub_20230508144353_XGMYQPNPC66W.html,CG,sub,sub,FAILED_no_content,682.8876953125,0,
CG_sub_20230509060420_2RY6RGLRRNBD.html,CG,sub,sub,FAILED_no_content,706.5634765625,0,
CG_sub_20230509063425_RBZAQA2MMQUE.html,CG,sub,sub,FAILED_no_content,692.138671875,0,
CG_sub_20230509175133_I2I3X5LQFQ4O.html,CG,sub,sub,FAILED_no_content,692.9111328125,0,
CG_sub_20230510003614_FORFQF272I7Z.html,CG,sub,sub,FAILED_no_content,706.1728515625,0,
CG_sub_20230511014456_3BI4RQT6ER36.html,CG,sub,sub,FAILED_no_content,668.728515625,0,
CG_sub_20230511122712_7TT5ALQBI4TR.html,CG,sub,sub,FAILED_no_content,694.3232421875,0,
CG_sub_20230511124217_PENZGVO22NRY.html,CG,sub,sub,FAILED_no_content,696.5185546875,0,
CG_sub_20230511172657_LFEVR6C7JFCP.html,CG,sub,sub,FAILED_no_content,668.9130859375,0,
CG_sub_20230511201812_4XO4G5HHE5JM.html,CG,sub,sub,FAILED_no_content,690.5771484375,0,
CG_sub_20230515110739_B3ENK6HPXYND.html,CG,sub,sub,FAILED_no_content,674.42578125,0,
CG_sub_20230516205326_QKA6RB3FRKVU.html,CG,sub,sub,FAILED_no_content,691.3203125,0,
CG_sub_20230517194417_V7OWZUMQRGBB.html,CG,sub,sub,FAILED_no_content,708.1064453125,0,
CG_sub_20230523011735_7P5QYFSFHCJ5.html,CG,sub,sub,FAILED_no_content,691.6201171875,0,
CG_sub_20230523021944_XRGUIMOMQOBE.html,CG,sub,sub,FAILED_no_content,693.9892578125,0,
CG_sub_20230523024502_2ACJVBTIRK2I.html,CG,sub,sub,FAILED_no_content,688.787109375,0,
CG_sub_20230523025148_GFQVHUX5D252.html,CG,sub,sub,FAILED_no_content,689.4287109375,0,
CG_sub_20230523031214_RKB6PMIKJKOQ.html,CG,sub,sub,FAILED_no_content,694.7919921875,0,
CG_sub_20230523031217_NQY3J6URHJBL.html,CG,sub,sub,FAILED_no_content,701.5810546875,0,
CG_sub_20230523031514_NYWJRZU45QC2.html,CG,sub,sub,FAILED_no_content,710.68359375,0,
CG_sub_20230523034045_BLIP7YPB5PZ4.html,CG,sub,sub,FAILED_no_content,694.79296875,0,
CG_sub_20230524165938_56I53T436CYN.html,CG,sub,sub,FAILED_no_content,687.8076171875,0,
CG_sub_20230525090833_YMVQE5JC6CNO.html,CG,sub,sub,FAILED_no_content,687.03515625,0,
CG_sub_20230525183748_H2FNBIVB6UA3.html,CG,sub,sub,FAILED_no_content,709.6572265625,0,
CG_sub_20230527193046_VOZJAKXDEJCN.html,CG,sub,sub,FAILED_no_content,695.138671875,0,
CG_sub_20230531235556_ESR245RC6H4W.html,CG,sub,sub,FAILED_no_content,709.5068359375,0,
CG_sub_20230601211200_6TKFZRPLYUAI.html,CG,sub,sub,C_body,88.162109375,31306,CG_sub_20230601211200_6TKFZRPLYUAI.md
CG_sub_20230602200009_BVWFEB74UJPS.html,CG,sub,sub,C_body,88.9931640625,31422,CG_sub_20230602200009_BVWFEB74UJPS.md
CG_sub_20230603052438_6D7LOF4EJR32.html,CG,sub,sub,FAILED_no_content,703.30859375,0,
CG_sub_20230603083426_E4K7JJIPVKMH.html,CG,sub,sub,FAILED_no_content,686.392578125,0,
CG_sub_20230603101224_SMVAEWNZYWR4.html,CG,sub,sub,FAILED_no_content,708.734375,0,
CG_sub_20230603135530_3L3GKNILP744.html,CG,sub,sub,FAILED_no_content,704.3935546875,0,
CG_sub_20230606162450_7OSFT5YXPUPM.html,CG,sub,sub,FAILED_no_content,685.1005859375,0,
CG_sub_20230612121809_DWQ4TWTLQ5U2.html,CG,sub,sub,FAILED_no_content,693.453125,0,
CG_sub_20230618101943_O7NNBOCBU5KV.html,CG,sub,sub,FAILED_no_content,694.0361328125,0,
CG_sub_20230627152156_IFNDV7IDW22S.html,CG,sub,sub,FAILED_no_content,710.9296875,0,
CG_sub_20230703201607_33VGCT3ZNSJC.html,CG,sub,sub,FAILED_no_content,712.8388671875,0,
CG_sub_20230706152738_TU4VGP354SCO.html,CG,sub,sub,FAILED_no_content,707.060546875,0,
CG_sub_20230706153032_JBUCTJKNE3BJ.html,CG,sub,sub,FAILED_no_content,706.259765625,0,
CG_sub_20230706173639_JIBTT2E5LSZ6.html,CG,sub,sub,FAILED_no_content,710.8232421875,0,
CG_sub_20230706222601_2A4D4XLMVONC.html,CG,sub,sub,FAILED_no_content,717.865234375,0,
CG_sub_20230710004533_7NCXWKCJWZZT.html,CG,sub,sub,FAILED_no_content,713.0791015625,0,
CG_sub_20230714064228_UFWJIJEBGWBR.html,CG,sub,sub,FAILED_no_content,723.1171875,0,
CG_sub_20230715073014_ZUIH4D3LF4KD.html,CG,sub,sub,FAILED_no_content,711.494140625,0,
CG_sub_20230715145420_Z5WYTZQRQ2XZ.html,CG,sub,sub,FAILED_no_content,707.0439453125,0,
CG_sub_20230715193525_KJTTOHVAWGP5.html,CG,sub,sub,FAILED_no_content,725.091796875,0,
CG_sub_20230718114220_4RFCUDJ3O5AC.html,CG,sub,sub,FAILED_no_content,713.0166015625,0,
CG_sub_20230721061953_R64GGPU5LSGX.html,CG,sub,sub,FAILED_no_content,711.572265625,0,
CG_sub_20230725003228_WK37N2AFRMBM.html,CG,sub,sub,FAILED_no_content,725.224609375,0,
CG_sub_20230725003340_DHH6PRQU2CZV.html,CG,sub,sub,FAILED_no_content,715.150390625,0,
CG_sub_20230725003345_JMADZUFRODKI.html,CG,sub,sub,FAILED_no_content,713.3642578125,0,
CG_sub_20230725003416_BRHUJBAFOALX.html,CG,sub,sub,FAILED_no_content,715.666015625,0,
CG_sub_20230726142528_IYHOTHSSYYZ3.html,CG,sub,sub,FAILED_no_content,711.572265625,0,
CG_sub_20230729135436_TYSDG7YHBSN2.html,CG,sub,sub,FAILED_no_content,722.109375,0,
CG_sub_20230803071240_CG3VWW453Z3H.html,CG,sub,sub,FAILED_no_content,716.744140625,0,
CG_sub_20230805081301_MQHSAH4LI5VR.html,CG,sub,sub,FAILED_no_content,716.744140625,0,
CG_sub_20230807193815_DJTU3XD73OAM.html,CG,sub,sub,FAILED_no_content,714.9599609375,0,
CG_sub_20230808175359_KE5YMXM5ZRK3.html,CG,sub,sub,FAILED_no_content,713.5146484375,0,
CG_sub_20230809203634_7YXIJTWKISYU.html,CG,sub,sub,FAILED_no_content,705.10546875,0,
CG_sub_20230811202727_MDTEAGLNMGJ6.html,CG,sub,sub,FAILED_no_content,706.8896484375,0,
CG_sub_20230816132024_5TM7OPMPBOP3.html,CG,sub,sub,FAILED_no_content,715.298828125,0,
CG_sub_20230818182900_MJJIEB6FXXJ5.html,CG,sub,sub,FAILED_no_content,738.0009765625,0,
CG_sub_20230819194736_I2OBCCMSVDOX.html,CG,sub,sub,FAILED_no_content,738.0009765625,0,
CG_sub_20230820211845_KWGERRRGHSD5.html,CG,sub,sub,FAILED_no_content,714.5263671875,0,
CG_sub_20230821235201_DAONHCZ3VVA5.html,CG,sub,sub,FAILED_no_content,732.7431640625,0,
CG_sub_20230822132005_BUCYBWB3OMHC.html,CG,sub,sub,FAILED_no_content,737.861328125,0,
CG_sub_20230822132014_DFT6IPEMYHHG.html,CG,sub,sub,FAILED_no_content,714.38671875,0,
CG_sub_20230824161120_DLPARNMYCBTW.html,CG,sub,sub,FAILED_no_content,740.642578125,0,
CG_sub_20230825034109_2DLPY7UBR6O4.html,CG,sub,sub,FAILED_no_content,724.126953125,0,
CG_sub_20230826062631_SHU3YOFB7275.html,CG,sub,sub,FAILED_no_content,724.1259765625,0,
CG_sub_20230828095255_XIAPYF5T5RXP.html,CG,sub,sub,FAILED_no_content,734.7255859375,0,
CG_sub_20230830170014_TR5PQUYTNPIV.html,CG,sub,sub,FAILED_no_content,738.857421875,0,
CG_sub_20230831102846_I72775ASSOFJ.html,CG,sub,sub,FAILED_no_content,720.7744140625,0,
CG_sub_20230901132546_KS3S3N35V6EE.html,CG,sub,sub,FAILED_no_content,730.9873046875,0,
CG_sub_20230902092449_265A2AL3T2FW.html,CG,sub,sub,FAILED_no_content,723.3740234375,0,
CG_sub_20230907144504_UEB2LWQFZ7HK.html,CG,sub,sub,FAILED_no_content,724.4912109375,0,
CG_sub_20230912194228_DNZH3O2FQ5SF.html,CG,sub,sub,FAILED_no_content,723.2880859375,0,
CG_sub_20230914204530_DDZ73AU2OMK7.html,CG,sub,sub,FAILED_no_content,732.94140625,0,
CG_sub_20230919232202_FQPCIZMJ6WEE.html,CG,sub,sub,FAILED_no_content,731.9208984375,0,
CG_sub_20230921121047_24BEXL2QTBQL.html,CG,sub,sub,FAILED_no_content,725.3115234375,0,
CG_sub_20230922081729_AJFHEAYD2CTI.html,CG,sub,sub,FAILED_no_content,739.8955078125,0,
CG_sub_20230923094430_Z6BOA57ZBCJJ.html,CG,sub,sub,FAILED_no_content,723.2236328125,0,
CG_sub_20230925182439_DHSXEWI5GYFB.html,CG,sub,sub,FAILED_no_content,724.5439453125,0,
CG_sub_20230928165232_H3T22MSXQVF7.html,CG,sub,sub,FAILED_no_content,749.4853515625,0,
CG_sub_20231001012144_FD2DLDC5BPEL.html,CG,sub,sub,FAILED_no_content,751.7998046875,0,
CG_sub_20231001152450_4WHACOKMGF7K.html,CG,sub,sub,FAILED_no_content,736.2412109375,0,
CG_sub_20231005022658_OMYAA5FBLA7C.html,CG,sub,sub,C_body,92.4296875,32663,CG_sub_20231005022658_OMYAA5FBLA7C.md
CG_sub_20231006195951_GMY6FV53HKKG.html,CG,sub,sub,FAILED_no_content,746.50390625,0,
CG_sub_20231008092539_6MSM6R2AGW6T.html,CG,sub,sub,FAILED_no_content,737.5947265625,0,
CG_sub_20231008092539_QQME6CUV3F6Z.html,CG,sub,sub,FAILED_no_content,739.50390625,0,
CG_sub_20231008092544_KIGAJFLVVCFO.html,CG,sub,sub,FAILED_no_content,734.8896484375,0,
CG_sub_20231008092734_WSY6QVXJEBBT.html,CG,sub,sub,FAILED_no_content,737.185546875,0,
CG_sub_20231008092738_FPUQJIVYN6XA.html,CG,sub,sub,FAILED_no_content,739.6396484375,0,
CG_sub_20231008092755_FJCVDZGTA73X.html,CG,sub,sub,FAILED_no_content,738.8515625,0,
CG_sub_20231008153944_WLMBCE744W6E.html,CG,sub,sub,FAILED_no_content,733.09765625,0,
CG_sub_20231009052324_JASM5X35JHCB.html,CG,sub,sub,FAILED_no_content,755.7685546875,0,
CG_sub_20231010010518_47W3NJLG4J6G.html,CG,sub,sub,FAILED_no_content,746.1806640625,0,
CG_sub_20231010090528_S2SZWEBA4ZON.html,CG,sub,sub,FAILED_no_content,701.7626953125,0,
CG_sub_20231010094158_Q2J7EQHMCPWT.html,CG,sub,sub,FAILED_no_content,701.6015625,0,
CG_sub_20231010094514_WBPBBJBSOVLC.html,CG,sub,sub,FAILED_no_content,701.2734375,0,
CG_sub_20231010140511_JJK27KJ3ZENI.html,CG,sub,sub,FAILED_no_content,731.673828125,0,
CG_sub_20231010155458_KWIMTGZ2XUHT.html,CG,sub,sub,FAILED_no_content,750.3896484375,0,
CG_sub_20231011233723_7CBGMOOO6EEZ.html,CG,sub,sub,FAILED_no_content,734.22265625,0,
CG_sub_20231012125457_6FUFNSB3JH3C.html,CG,sub,sub,FAILED_no_content,749.5947265625,0,
CG_sub_20231013085433_F47YNL7V43ZR.html,CG,sub,sub,FAILED_no_content,735.1435546875,0,
CG_sub_20231014003304_5HQGGUF6ML36.html,CG,sub,sub,FAILED_no_content,746.18359375,0,
CG_sub_20231015062742_PKOFQM2HZ32X.html,CG,sub,sub,FAILED_no_content,729.4609375,0,
CG_sub_20231016052902_RXCFGE6VJ4GU.html,CG,sub,sub,FAILED_no_content,732.6337890625,0,
CG_sub_20231016070408_GK52T33NNH2M.html,CG,sub,sub,FAILED_no_content,755.3525390625,0,
CG_sub_20231016090913_TZ5PTMOW4AH3.html,CG,sub,sub,FAILED_no_content,749.455078125,0,
CG_sub_20231018054032_G4RDSI55DAXO.html,CG,sub,sub,FAILED_no_content,745.96875,0,
CG_sub_20231022123131_HRUSQ2LJQGE2.html,CG,sub,sub,FAILED_no_content,733.9248046875,0,
CG_sub_20231022213414_RRXRVXVFXAOF.html,CG,sub,sub,C_body,93.51953125,33778,CG_sub_20231022213414_RRXRVXVFXAOF.md
CG_sub_20231024082401_DEPQORE3ZMAI.html,CG,sub,sub,FAILED_no_content,733.78515625,0,
CG_sub_20231025095303_7PZFREA2UJEJ.html,CG,sub,sub,FAILED_no_content,736.916015625,0,
CG_sub_20231027092705_BPPGHIN3WGZ3.html,CG,sub,sub,FAILED_no_content,794.53515625,0,
CG_sub_20231029100921_CAHB5XABS363.html,CG,sub,sub,FAILED_no_content,790.802734375,0,
CG_sub_20231029101121_OAKFFSB5PY5D.html,CG,sub,sub,FAILED_no_content,792.2060546875,0,
CG_sub_20231029121256_FHD4KY42GNXI.html,CG,sub,sub,FAILED_no_content,788.693359375,0,
CG_sub_20231031160350_B24PBXVX4CE6.html,CG,sub,sub,FAILED_no_content,811.5146484375,0,
CG_sub_20231031160359_NNW4RPPV25GM.html,CG,sub,sub,FAILED_no_content,785.4833984375,0,
CG_sub_20231031201454_OMKRCIN452TP.html,CG,sub,sub,FAILED_no_content,794.958984375,0,
CG_sub_20231031201715_UOHFK3P26RUQ.html,CG,sub,sub,FAILED_no_content,794.0732421875,0,
CG_sub_20231101104957_JKFDZRU7RGKQ.html,CG,sub,sub,FAILED_no_content,802.2060546875,0,
CG_sub_20231101183319_LL2N65GIMNKB.html,CG,sub,sub,FAILED_no_content,811.5146484375,0,
CG_sub_20231101183328_BXUYBTSEAQ5L.html,CG,sub,sub,FAILED_no_content,785.4833984375,0,
CG_sub_20231105213427_QHIB6ESTHN7F.html,CG,sub,sub,FAILED_no_content,787.578125,0,
CG_sub_20231105232307_RE5MDPP45R6U.html,CG,sub,sub,FAILED_no_content,807.7119140625,0,
CG_sub_20231110202514_FG3J4SQKXFTW.html,CG,sub,sub,FAILED_no_content,813.0302734375,0,
CG_sub_20231111194241_XLS66NF5FY2I.html,CG,sub,sub,FAILED_no_content,787.89453125,0,
CG_sub_20231114201503_77IEUITNQRMQ.html,CG,sub,sub,FAILED_no_content,811.4404296875,0,
CG_sub_20231116035026_5JTHPOY4JATS.html,CG,sub,sub,FAILED_no_content,793.275390625,0,
CG_sub_20231118041325_JEKV5KMKKYK6.html,CG,sub,sub,FAILED_no_content,801.9814453125,0,
CG_sub_20231120155412_D4HTYGFI4ZWW.html,CG,sub,sub,FAILED_no_content,805.392578125,0,
CG_sub_20231123133838_RFPZ4MMV5LGK.html,CG,sub,sub,FAILED_no_content,785.6142578125,0,
CG_sub_20231123133844_TPEMOBHBQUDE.html,CG,sub,sub,FAILED_no_content,791.7705078125,0,
CG_sub_20231123133847_EPSJOMAHGFYC.html,CG,sub,sub,FAILED_no_content,789.755859375,0,
CG_sub_20231123133851_AJYEIKV6WIDB.html,CG,sub,sub,FAILED_no_content,790.3671875,0,
CG_sub_20231123212941_XGWEDBUR74VH.html,CG,sub,sub,FAILED_no_content,794.9853515625,0,
CG_sub_20231123213011_WYKL4XZXSLEF.html,CG,sub,sub,FAILED_no_content,810.8798828125,0,
CG_sub_20231123213119_X6LZESPWNRRL.html,CG,sub,sub,FAILED_no_content,794.3291015625,0,
CG_sub_20231127062535_PKXPAARTVND4.html,CG,sub,sub,FAILED_no_content,801.705078125,0,
CG_sub_20231129223309_TPH5D35WALQL.html,CG,sub,sub,FAILED_no_content,805.2529296875,0,
CG_sub_20231210130627_4EZAXT226CIM.html,CG,sub,sub,FAILED_no_content,787.98828125,0,
CG_sub_20231215125430_R2RFNKWCNHHV.html,CG,sub,sub,FAILED_no_content,818.662109375,0,
CG_sub_20231217140415_GL7MH5DC567F.html,CG,sub,sub,FAILED_no_content,795.947265625,0,
CG_sub_20231219153706_MGJBEBKMIFRT.html,CG,sub,sub,FAILED_no_content,799.6767578125,0,
CG_sub_20231222042525_JFT7GQVUYC2W.html,CG,sub,sub,FAILED_no_content,797.595703125,0,
CG_sub_20231222221738_GBS4ZNKCSO76.html,CG,sub,sub,FAILED_no_content,796.41015625,0,
CG_sub_20231223202058_6ZQU4L4R7UJ6.html,CG,sub,sub,FAILED_no_content,818.34765625,0,
CG_sub_20231225221131_OC6NVS5GU7R5.html,CG,sub,sub,FAILED_no_content,818.34765625,0,
CG_sub_20231228020109_5ZRH3XAUUYV5.html,CG,sub,sub,FAILED_no_content,818.34765625,0,
CG_sub_20231228134957_ND236PJCUQZ3.html,CG,sub,sub,FAILED_no_content,800.1396484375,0,
CG_sub_20240101060700_FIH37FW2P5DM.html,CG,sub,sub,FAILED_no_content,818.34765625,0,
CG_sub_20240104024508_HXIDVDLOLXTA.html,CG,sub,sub,FAILED_no_content,800.908203125,0,
CG_sub_20240105202406_EKGJOIWRIPXS.html,CG,sub,sub,FAILED_no_content,789.53125,0,
CG_sub_20240107113840_362MX5XXGVUI.html,CG,sub,sub,FAILED_no_content,818.4404296875,0,
CG_sub_20240108081150_VXAWC5VCCDOG.html,CG,sub,sub,FAILED_no_content,806.2470703125,0,
CG_sub_20240108202215_PU4W3JUJA5M7.html,CG,sub,sub,FAILED_no_content,796.4990234375,0,
CG_sub_20240113120417_UDWMFB2LF35Z.html,CG,sub,sub,FAILED_no_content,799.025390625,0,
CG_sub_20240116135515_J3RLL2UMV2KW.html,CG,sub,sub,FAILED_no_content,799.078125,0,
CG_sub_20240116232928_TOYDKEGVBFE3.html,CG,sub,sub,FAILED_no_content,801.4013671875,0,
CG_sub_20240116232929_IO7VNPJIQO7U.html,CG,sub,sub,FAILED_no_content,803.697265625,0,
CG_sub_20240116232931_JCL375U7S5KF.html,CG,sub,sub,FAILED_no_content,803.1884765625,0,
CG_sub_20240118232420_LT7KZCTDBT4E.html,CG,sub,sub,FAILED_no_content,821.09375,0,
CG_sub_20240122223753_ESPWSUPLME7Y.html,CG,sub,sub,FAILED_no_content,817.0146484375,0,
CG_sub_20240123145655_E3OBK4MUFIH6.html,CG,sub,sub,FAILED_no_content,813.4345703125,0,
CG_sub_20240123222816_WIZ3PJRORMAF.html,CG,sub,sub,FAILED_no_content,806.18359375,0,
CG_sub_20240124052934_BSERSG4T637C.html,CG,sub,sub,FAILED_no_content,800.2080078125,0,
CG_sub_20240126211038_RIJMSKFL2Y67.html,CG,sub,sub,FAILED_no_content,819.7275390625,0,
CG_sub_20240201070728_LOAW4ZOWWUBR.html,CG,sub,sub,FAILED_no_content,825.216796875,0,
CG_sub_20240204173435_TVE2X25J45TT.html,CG,sub,sub,FAILED_no_content,825.498046875,0,
CG_sub_20240206164200_HJJVXF6MT6YC.html,CG,sub,sub,FAILED_no_content,809.71484375,0,
CG_sub_20240207214914_EQXU3ABML6YK.html,CG,sub,sub,FAILED_no_content,826.1796875,0,
CG_sub_20240209225532_BKEAMHG4WMNX.html,CG,sub,sub,FAILED_no_content,824.3447265625,0,
CG_sub_20240213192454_FM7XI2MBARRT.html,CG,sub,sub,FAILED_no_content,815.1025390625,0,
CG_sub_20240216054509_BHLWCT5QQDL5.html,CG,sub,sub,FAILED_no_content,801.6962890625,0,
CG_sub_20240218084310_HCGIJCA27X7A.html,CG,sub,sub,FAILED_no_content,819.171875,0,
CG_sub_20240218100400_FEWQMWYZE7QC.html,CG,sub,sub,FAILED_no_content,805.2861328125,0,
CG_sub_20240218100434_GIP5TSWXSJVH.html,CG,sub,sub,FAILED_no_content,807.5751953125,0,
CG_sub_20240218100501_N5LS5EFQSMGM.html,CG,sub,sub,FAILED_no_content,814.826171875,0,
CG_sub_20240218100539_CJZ5INKASSZI.html,CG,sub,sub,FAILED_no_content,818.3740234375,0,
CG_sub_20240218101631_RYMZFFGX3Y7U.html,CG,sub,sub,FAILED_no_content,807.7412109375,0,
CG_sub_20240218102650_KAWEJVK7WP2G.html,CG,sub,sub,FAILED_no_content,808.51171875,0,
CG_sub_20240218102840_CYZMHBEH4EBO.html,CG,sub,sub,FAILED_no_content,805.54296875,0,
CG_sub_20240218103223_6E3EYG72TQWJ.html,CG,sub,sub,FAILED_no_content,815.162109375,0,
CG_sub_20240218104033_SXEBKROHVHME.html,CG,sub,sub,FAILED_no_content,799.0048828125,0,
CG_sub_20240223012321_OERZDFXRBP7R.html,CG,sub,sub,FAILED_no_content,801.126953125,0,
CG_sub_20240223110924_C73KYPS42WOT.html,CG,sub,sub,FAILED_no_content,807.3974609375,0,
CG_sub_20240225123141_MHTEFOQ7QUUH.html,CG,sub,sub,FAILED_no_content,807.17578125,0,
CG_sub_20240225123142_42EWMRY25GGL.html,CG,sub,sub,FAILED_no_content,804.8349609375,0,
CG_sub_20240226093620_JIXDAJMG6KV5.html,CG,sub,sub,FAILED_no_content,817.58984375,0,
CG_sub_20240226113749_R4HF2OI634I6.html,CG,sub,sub,FAILED_no_content,802.2138671875,0,
CG_sub_20240226231222_XAWEYNJYHLSN.html,CG,sub,sub,FAILED_no_content,806.95703125,0,
CG_sub_20240227012415_47V57BY43GMG.html,CG,sub,sub,FAILED_no_content,806.95703125,0,
CG_sub_20240227062530_ECH4FQHR7H6F.html,CG,sub,sub,FAILED_no_content,802.1611328125,0,
CG_sub_20240228195516_FCPXKZWDL253.html,CG,sub,sub,FAILED_no_content,814.1201171875,0,
CG_sub_20240304154108_ZVPBINKXHGFR.html,CG,sub,sub,FAILED_no_content,813.82421875,0,
CG_sub_20240315104115_ADWLRIPSEHIS.html,CG,sub,sub,FAILED_no_content,801.0029296875,0,
CG_sub_20240318101035_TFZEKYYZMX4L.html,CG,sub,sub,FAILED_no_content,814.4091796875,0,
CG_sub_20240319124916_OWZLAHLZC6V7.html,CG,sub,sub,FAILED_no_content,817.8203125,0,
CG_sub_20240321033722_CU5P4KBE4S6A.html,CG,sub,sub,FAILED_no_content,801.0029296875,0,
CG_sub_20240321090148_AASFVL673ZR6.html,CG,sub,sub,FAILED_no_content,913.9765625,0,
CG_sub_20240321180020_SPODF6VLA2QY.html,CG,sub,sub,FAILED_no_content,817.8212890625,0,
CG_sub_20240325121422_BVAT44IIY5TT.html,CG,sub,sub,FAILED_no_content,913.9794921875,0,
CG_sub_20240326124010_VAH6PCYOBF4P.html,CG,sub,sub,FAILED_no_content,900.5732421875,0,
CG_sub_20240329043946_GFNOXB4QR4QZ.html,CG,sub,sub,FAILED_no_content,907.5283203125,0,
CG_sub_20240329044922_XZ3OBA2SGWJN.html,CG,sub,sub,FAILED_no_content,904.6611328125,0,
CG_sub_20240329044922_YCLRN3EMEDYK.html,CG,sub,sub,FAILED_no_content,906.9833984375,0,
CG_sub_20240329044922_ZNJU5VO2UY6G.html,CG,sub,sub,FAILED_no_content,897.6123046875,0,
CG_sub_20240329045936_O3ARXYMQDHRN.html,CG,sub,sub,FAILED_no_content,905.0732421875,0,
CG_sub_20240329050413_D57LE4Z5RJ7D.html,CG,sub,sub,FAILED_no_content,903.7705078125,0,
CG_sub_20240329050413_DJ4MPKWEZVGY.html,CG,sub,sub,FAILED_no_content,904.150390625,0,
CG_sub_20240329050414_JAYPCTZ2JDPP.html,CG,sub,sub,FAILED_no_content,905.0703125,0,
CG_sub_20240329050415_Y73UJYN547A4.html,CG,sub,sub,FAILED_no_content,907.119140625,0,
CG_sub_20240329051055_UX4HQFORLA3L.html,CG,sub,sub,FAILED_no_content,906.58984375,0,
CG_sub_20240329060620_R73AOQLAWRGL.html,CG,sub,sub,FAILED_no_content,917.7783203125,0,
CG_sub_20240329061651_FFQLQ6G5UFAJ.html,CG,sub,sub,FAILED_no_content,917.392578125,0,
CG_sub_20240403002448_BZVLVXSJAP4J.html,CG,sub,sub,FAILED_no_content,523.4873046875,0,
CG_sub_20240403002529_QRUPALKAW2DO.html,CG,sub,sub,FAILED_no_content,897.2568359375,0,
CG_sub_20240403002546_7WKEAVSFQSLC.html,CG,sub,sub,FAILED_no_content,917.390625,0,
CG_sub_20240407165911_6YV6CP22R2ZL.html,CG,sub,sub,C_body,109.349609375,40404,CG_sub_20240407165911_6YV6CP22R2ZL.md
CG_sub_20240407184401_PPTATOPFNQQ7.html,CG,sub,sub,FAILED_no_content,900.5732421875,0,
CG_sub_20240412060754_I6LTVPNQMMZ7.html,CG,sub,sub,FAILED_no_content,952.076171875,0,
CG_sub_20240413025339_5DAT52IBROXN.html,CG,sub,sub,FAILED_no_content,942.7265625,0,
CG_sub_20240416111739_COEHS65RHCHL.html,CG,sub,sub,FAILED_no_content,933.3876953125,0,
CG_sub_20240417203814_2FP3FDDW5ELP.html,CG,sub,sub,C_body,946.8193359375,2811,CG_sub_20240417203814_2FP3FDDW5ELP.md
CG_sub_20240417203815_JRJRRZ52NLOD.html,CG,sub,sub,C_body,940.41796875,3209,CG_sub_20240417203815_JRJRRZ52NLOD.md
CG_sub_20240417212424_CKTJT2HM23DP.html,CG,sub,sub,C_body,1003.7958984375,11127,CG_sub_20240417212424_CKTJT2HM23DP.md
CG_sub_20240418043459_G2P5YPS343OW.html,CG,sub,sub,FAILED_no_content,938.33203125,0,
CG_sub_20240418045233_KICMWQZOFNVR.html,CG,sub,sub,FAILED_no_content,937.826171875,0,
CG_sub_20240418163959_A36SNCSZP5C2.html,CG,sub,sub,FAILED_no_content,933.587890625,0,
CG_sub_20240420145837_X3P3C2IOM4HQ.html,CG,sub,sub,C_body,1036.8583984375,17949,CG_sub_20240420145837_X3P3C2IOM4HQ.md
CG_sub_20240423195946_LDHYKU6G2ATN.html,CG,sub,sub,FAILED_no_content,937.9892578125,0,
CG_sub_20240426062555_4U3VEQ2HOEIB.html,CG,sub,sub,FAILED_no_content,934.2998046875,0,
CG_sub_20240427041803_WVUNZ6LHGD2B.html,CG,sub,sub,FAILED_no_content,954.5673828125,0,
CG_sub_20240430123351_ELMQPIMC3UHA.html,CG,sub,sub,FAILED_no_content,937.9892578125,0,
CG_sub_20240430124111_T62OLZIP3QXV.html,CG,sub,sub,C_body,947.794921875,3209,CG_sub_20240430124111_T62OLZIP3QXV.md
CG_sub_20240430130156_2YGYN635LLJ7.html,CG,sub,sub,C_body,1025.26953125,12784,CG_sub_20240430130156_2YGYN635LLJ7.md
CG_sub_20240430130156_DC3HWZHZRG7B.html,CG,sub,sub,C_body,1016.107421875,11889,CG_sub_20240430130156_DC3HWZHZRG7B.md
CG_sub_20240430130156_OQ6QXJWRNDRZ.html,CG,sub,sub,C_body,966.294921875,6763,CG_sub_20240430130156_OQ6QXJWRNDRZ.md
CG_sub_20240430130539_CEHJPI5CTNRD.html,CG,sub,sub,FAILED_no_content,937.1865234375,0,
CG_sub_20240506100957_2QVSZWZQQG46.html,CG,sub,sub,FAILED_no_content,928.4931640625,0,
CG_sub_20240508224906_ZYADHDWT7ERD.html,CG,sub,sub,FAILED_no_content,935.5390625,0,
