category,filename,length,ascii_ratio,alpha_ratio,weird_runs,keyword_hits
CG,CG_20221201004650_ORY4RYZBDAIY.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20221204020810_ONBJHMCI6ENA.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20221208142415_VMIWOCWZCZ35.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20221215030446_QUALA7FG2LFR.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20221231214907_MDOHO5FOT6YU.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230101005155_QYUAMSKPL3JL.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230105105655_5S33ZQEWR2FB.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230109215359_KBT76CEX5VVU.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230118163601_23KR6GMPJVKI.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230128123659_X7JNCMUZMOKA.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230203040046_IZZVUIKV4SEQ.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230210025841_NREXMO5GZBEI.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230216013244_OABPJGIEYLNA.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230222135335_Z3GLCZ4DNHHW.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230225204618_ZFVNXBWWF553.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230306003524_JRC4SWCXBV6W.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230318201211_JKL6DYPESAWV.md,43185,0.9995137200416812,0.9937709852958203,0,7
CG,CG_20230322111230_H2QC23AIO7GY.md,43358,0.9995156603164352,0.9937958392914802,0,7
CG,CG_20230327002539_XC6OXXRIREPA.md,43358,0.9995156603164352,0.9937958392914802,0,7
CG,CG_20230331214802_YNFQEMUIE3QB.md,43358,0.9995156603164352,0.9937958392914802,0,7
CG,CG_20230401002127_RBU575LEOLQX.md,43358,0.9995156603164352,0.9937958392914802,0,7
CG,CG_20250829144820_LVXF3IMPXRQC.md,8996,0.921520675855936,0.805913739439751,0,0
